idOrganizacion,IdLaboratorioCalibracion,ClbFechaRegistro,ClbLugarEjecucion,ClbMagnitud,ClbInstrumento,ClbIntervaloMedicion,ClbIncertidumbreExpandida,ClbPrincipioMedicion,ClbMetodoMedicion,ClbPatronUtilizado,ClbVigenteApartirDe
126,LC-987,--,--,Temperatura,"Termómetros de lectura directa: Con sensor de inmersión",--,"<p>0.034 °C&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>a&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>0.041 °C</p>",--,--,--,--
126,LC-988,--,--,Temperatura,"Termómetros de Líquido en Vidrio",--,"<p>0.068 °C&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>a&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>0.072 °C</p>",--,--,--,--
126,LC-989,--,--,Temperatura,"Termómetros de resistencia de Platino",--,"<p>0.034 °C&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>a&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>0.041 °C</p>",--,--,--,--
126,LC-990,--,--,Temperatura,"Termómetros de lectura directa: Con sensor de inmersión",--,"<p>0.034 °C&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>a&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>0.041 °C</p>",--,--,--,--
126,LC-991,--,--,Temperatura,"Termómetros de Líquido en Vidrio",--,"<p>0.068 °C&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>a&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>0.072 °C</p>",--,--,--,--
126,LC-992,--,--,Temperatura,"Termómetros de resistencia de Platino",--,"<p>0.034 °C&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>a&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>0.041 °C</p>",--,--,--,--
126,LC-993,--,--,"PRESIÓN (Relativa)",Vacuómetros,--,"<p>0.074 kPa&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>a&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>0.072 kPa</p>",--,--,--,--
126,LC-994,--,--,"PRESIÓN (Relativa)",Manómetros,--,"<p>0.18 kPa&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>a&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>0.18 kPa</p>",--,--,--,--
126,LC-995,--,--,"PRESIÓN (Relativa)",Manómetros,--,"<p>0.21 kPa&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>a&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>0.22 kPa</p>",--,--,--,--
126,LC-996,--,--,"PRESIÓN (Relativa)",Manómetros,--,"<p>0.16 kPa&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>a&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>0.96 kPa</p>",--,--,--,--
126,LC-997,--,--,"PRESIÓN (Relativa)",Manómetros,--,"<p>2.1 kPa&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>a&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>10 kPa</p>",--,--,--,--
126,LC-998,--,--,"PRESIÓN (Relativa)",Manómetros,--,"<p>69 kPa&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>a&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>92 kPa</p>",--,--,--,--
126,LC-999,--,--,"PRESIÓN (Diferencial)",Manómetros,--,"<p>0.49 Pa&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>a&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>0.48 Pa</p>",--,--,--,--
126,LC-1000,--,--,"PRESIÓN (Diferencial)",Manómetros,--,"<p>1.5 Pa&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>a&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>1.6 Pa</p><p><br></p>",--,--,--,--
126,LC-1001,--,--,"PRESIÓN (Diferencial)",Manómetros,--,"<p>3.5 Pa&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>a&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>3.9 Pa</p>",--,--,--,--
126,LC-1002,--,--,"PRESIÓN (Diferencial)",Manómetros,--,"<p>0.026 kPa&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>a&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>0.027 kPa</p>",--,--,--,--
126,LC-1003,--,--,"PRESIÓN (Diferencial)",Manómetros,--,"<p>0.11 kPa&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>a&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>0.12 kPa</p>",--,--,--,--
126,LC-1004,--,--,"PRESIÓN (Relativa)",Vacuómetros,--,"<p>0.074 kPa&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>a&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>0.072 kPa</p>",--,--,--,--
126,LC-1005,--,--,"PRESIÓN (Relativa)",Manómetros,--,"<p>0.18 kPa&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>a&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>0.18 kPa</p>",--,--,--,--
126,LC-1006,--,--,"PRESIÓN (Relativa)",Manómetros,--,"<p>0.21 kPa&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;a&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;0.22 kPa</p>",--,--,--,--
126,LC-1007,--,--,"PRESIÓN (Relativa)",Manómetros,--,"<p>0.16 kPa&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>a&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>0.96 kPa</p>",--,--,--,--
126,LC-1008,--,--,"PRESIÓN (Relativa)",Manómetros,--,"<p>2.1 kPa&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>a&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>10 kPa</p>",--,--,--,--
126,LC-1009,--,--,"PRESIÓN (Relativa)",Manómetros,--,"<p>69 kPa&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>a&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>92 kPa</p>",--,--,--,--
126,LC-1010,--,--,"PRESIÓN (Diferencial)",Manómetros,--,"<p>0.49 Pa&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>a&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>0.48 Pa</p>",--,--,--,--
126,LC-1011,--,--,"PRESIÓN (Diferencial)",Manómetros,--,"<p>1.5 Pa&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>a&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>1.6 Pa</p><p><br></p>",--,--,--,--
126,LC-1012,--,--,"PRESIÓN (Diferencial)",Manómetros,--,"<p>3.5 Pa&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>a&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>3.9 Pa</p>",--,--,--,--
126,LC-1013,--,--,"PRESIÓN (Diferencial)",Manómetros,--,"<p>0.026 kPa&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>a&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>0.027 kPa</p>",--,--,--,--
126,LC-1014,--,--,"PRESIÓN (Diferencial)",Manómetros,--,"<p>0.11 kPa&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>a&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>0.12 kPa</p>",--,--,--,--
126,LC-1015,--,--,Densidad,"Densímetro digital de tipo oscilatorio medición dinámica",--,"<p>0.80 kg/m³</p>",--,--,--,--
126,LC-1016,--,--,Densidad,"Densímetro digital de tipo oscilatorio medición dinámica",--,"<p>0.32 kg/m³</p>",--,--,--,--
126,LC-1017,--,--,Densidad,"Densímetro digital de tipo oscilatorio medición dinámica",--,"<p>0.48 kg/m³</p>",--,--,--,--
126,LC-1018,--,--,Densidad,"Densímetros de inmersión",--,"<p>0.15 kg/m3</p>",--,--,--,--
126,LC-1019,--,--,Densidad,"Densímetro digital de tipo oscilatorio medición estática",--,"<p>0.025 kg/m³</p>",--,--,--,--
126,LC-1020,--,--,Densidad,"Densímetro digital de tipo oscilatorio medición estática",--,"<p>0.053 kg/m³</p>",--,--,--,--
126,LC-1021,--,--,Densidad,"Densímetro digital de tipo oscilatorio medición estática",--,"<p>0.021 kg/m³</p>",--,--,--,--
126,LC-1022,--,--,Densidad,"Densímetro digital de tipo oscilatorio medición dinámica",--,"<p>0.80 kg/m³</p>",--,--,--,--
126,LC-1023,--,--,Densidad,"Densímetro digital de tipo oscilatorio medición dinámica",--,"<p>0.32 kg/m³</p>",--,--,--,--
126,LC-1024,--,--,Densidad,"Densímetro digital de tipo oscilatorio medición dinámica",--,"<p>0.48 kg/m³</p>",--,--,--,--
126,LC-1025,--,--,Densidad,"Densímetro digital de tipo oscilatorio medición estática",--,"<p>0.053 kg/m³</p>",--,--,--,--
126,LC-1026,--,--,Densidad,"Densímetro digital de tipo oscilatorio medición estática",--,"<p>0.021 kg/m³</p>",--,--,--,--
126,LC-1027,--,--,"TENSIÓN ELECTRICA CONTINUA","Medidores de tensión eléctrica Continúa hasta 5 y ½ dígitos",--,"<p>.10 % a 0.0026 %</p><p>23 μV/V a 20 μV/V</p><p>23 μV/V a 21 μV/V</p><p>26 μV/V a 38 μV/V</p><p>39 μV/V a 20 μV/V</p><p><br></p>",--,--,--,--
126,LC-1028,--,--,"Resistencia Eléctrica","Medidores de resistencia eléctrica",--,"<p><span style="color: windowtext;">0.15 % a 0.015 %</span></p><p><span style="color: windowtext;">0.017 % a 0.0075 %</span></p><p><span style="color: windowtext;">72 μΩ/Ω a 35 μΩ/Ω</span></p><p><span style="color: windowtext;">39 μΩ/Ω a 47 μΩ/Ω</span></p><p><span style="color: windowtext;">47 μΩ/Ω a 27 μΩ/Ω</span></p><p><span style="color: windowtext;">38 μΩ/Ω a 47 μΩ/Ω</span></p><p><span style="color: windowtext;">47 μΩ/Ω a 27 μΩ/Ω</span></p><p><span style="color: windowtext;">38 μΩ/Ω a 47 μΩ/Ω</span></p><p><span style="color: windowtext;">47 μΩ/Ω a 31 μΩ/Ω</span></p><p><span style="color: windowtext;">44 μΩ/Ω a 51 μΩ/Ω</span></p><p><span style="color: windowtext;">51 μΩ/Ω a 35 μΩ/Ω</span></p><p><span style="color: windowtext;">0.0072 % a 0.012 %</span></p><p><span style="color: windowtext;">0.016 % a 0.013 %</span></p><p><span style="color: windowtext;">0.038 % a 0.058 %</span></p><p><span style="color: windowtext;">0.069 % a 0.065 %</span></p><p><span style="color: windowtext;">0.31 % a 0.30 %</span></p><p>1.3 % a 1.3 %</p>",--,--,--,--
126,LC-1029,--,--,"CORRIENTE ELÉCTRICA CONTINUA","Medidores de corriente eléctrica Continua.",--,"<p>16 % a 0.17 %</p><p>0.17 % a 0.017 %</p><p>0.020 % a 0.010 %</p><p><span style="color: windowtext;">0.014 % a 0.0088 %</span></p><p><span style="color: windowtext;">0.014 % a 0.0088 %</span></p><p><span style="color: windowtext;">0.025 % a 0.019 %</span></p><p><span style="color: windowtext;">0.033 % a 0.032 %</span></p><p><span style="color: windowtext;">0.053 % a 0.043 %</span></p><p>0.083 % a 0.082 %</p><p><br></p>",--,--,--,--
126,LC-1030,--,--,"TENSIÓN ELÉCTRICA ALTERNA","Medidores de tensión eléctrica alterna",--,"<p>&nbsp;0.066 % a 0.031 %</p><p><span style="color: windowtext;">&nbsp;0.070 % a 0.034 %</span></p><p><span style="color: windowtext;">&nbsp;</span></p><p><span style="color: windowtext;">0.034 % a 0.020 %</span></p><p><span style="color: windowtext;">0.035 % a 0.021 %</span></p><p><span style="color: windowtext;">0.049 % a 0.033 %</span></p><p><span style="color: windowtext;">&nbsp;</span></p><p><span style="color: windowtext;">0.030 % a 0.020 %</span></p><p><span style="color: windowtext;">0.033 % a 0.022 %</span></p><p><span style="color: windowtext;">0.038 % a 0.029 %</span></p><p>&nbsp;</p><p>0.030 % a 0.022 %</p><p>0.036 % a 0.027 %</p><p>0.044 % a 0.033 %</p><p>&nbsp;</p><p>0.026 % a 0.023 %</p><p><span style="color: windowtext;">&nbsp;</span></p><p><span style="color: windowtext;">0.031 % a 0.046 %</span></p><p><br></p>",--,--,--,--
