OnaSiglas,IdOrganizacion,OrgFechaRegistro,OrgNombreComercial,OrgRazonSocial,OrgCodigoAcreditacion,OrgPais,OrgCiudad,OrgDireccion,OrgWeb,orgCorreo,orgTelefono,OrgEstadoAcreditado,OrgEsquemaAcreditado,OrgNormaAcreditada,OrgReconocimiento,OrgFechaEfectivaAcreditacion,OrgPeriodoVigencia,OrgFechaActualizacion,OrgUrlCertificado
SAE,88,--,"SINACTEC S.A.S.","SERVICIOS DE INSPECCIÓN E INTEGRIDAD DE ACTIVOS DEL ECUADOR SINACTEC S.A.S.","SAE OI 22-005",Ecuador,Shushufindi,"Calle Oriental PB y calle 25 de mayo, San Francisco",NULL,123gerencia@sinactec.com,"+593 99 757 5737",Acreditado,INSPECCION,"NTE INEN-ISO/IEC 17020:2013",Nacional,--,--,"2024-06-06 11:30:11",https://sisac.acreditacion.gob.ec/storage/users/jmedina2021/accreditation_application/1456/pdf_actives_scopes/2024_06_06_16_30_11_Alcances_E-SAE-OI-21-011_20240606_163005.pdf
SAE,310,--,"SINDESECUADOR S.A.","SINDESECUADOR S.A.","SAE OI 15-008",Ecuador,Quito,"Autop. Gral. Ruminahui y Av. Simón Bolívar, E20 St., Conjunto Portón de Cádiz, #124, Quito 170404",NULL,123info@sindes.com,"+593 2-232-3774",Acreditado,INSPECCION,"NTE INEN-ISO/IEC 17020:2013",Nacional,--,--,"2024-02-07 14:16:16","https://sisac.acreditacion.gob.ec/storage/users/yanchapaxio/accreditation_application/1378/pdf_actives_scopes/2024_02_07_19_16_16_Alcances_SAE OI 15-008_20240207_191604.pdf"
SAE,760,--,SISTAGROSA,"SISTAGROSA SA","SAE LC 23-002",Ecuador,Guayaquil,"Cdla Guayaquil, Av. Victor H. Sicuret P. Mz11, S4; Entre Emilio Soro Lenti y Enma E. Ortiz Bermeo.",NULL,123sistagrosa@sistagrosa.com,"+593 4-269-2375",Acreditado,CALIBRACIÓN,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-02-07 14:18:07","https://sisac.acreditacion.gob.ec/storage/users/sistagrosa/accreditation_application/1842/pdf_actives_scopes/2024_02_07_19_18_07_Alcances_E- SAE-LCA-23-004_20240207_191801.pdf"
SAE,23,--,"SISTEMAS DE INSPECCIÓN CONTROL DE CALIDAD EN EL SECTOR PETROLERO","SICCPETR S.A.","SAE OI 18-016",Ecuador,"Francisco de Orellana","Calle Martha Bucaram s/n y Pechiche",NULL,123Mario_silva@siccpetr.com,"+593 99 254 1957",Acreditado,INSPECCION,"NTE INEN-ISO/IEC 17020:2013",Nacional,--,--,"2024-10-29 06:09:04","https://sisac.acreditacion.gob.ec/storage/users/sshunta1982/accreditation_application/1661/pdf_actives_scopes/2024_10_29_11_09_04_Alcances_SAE INS 16-009_20241029_110859.pdf"
SAE,168,--,SNAPPIPE,"SNAPPIPE INSPECCIÓN TÉCNICA EN INGENIERÍA Y CONSTRUCCIÓN S.A.","SAE OI 16-007",Ecuador,Quito,"ILALO E7-94 Y HONORATO VAZQUEZ URB. SAN GERMAN C81",NULL,123info@snappipeinspeccion.com,"+593 2-207-1414",Acreditado,INSPECCION,"NTE INEN-ISO/IEC 17020:2013",Nacional,--,--,"2024-02-07 14:20:12","https://sisac.acreditacion.gob.ec/storage/users/snappipe/accreditation_application/1268/pdf_actives_scopes/2024_02_07_19_20_12_Alcances_SAE INS 15-014_20240207_192004.pdf"
SAE,572,--,"SODERAL S.A.","SODERAL SOCIEDAD DE DESTILACION DE ALCOHOLES S.A","SAE LEN 23-006",Ecuador,"Coronel. Marcelino Maridueña","Coronel Marcelino Maridueña calle Av. San Carlos junto a Papelera Nacional",NULL,123gespinoza@soderal.com.ec,"+593 4-272-9377",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-02-07 14:26:10",https://sisac.acreditacion.gob.ec/storage/users/creyes1967/accreditation_application/1241/pdf_actives_scopes/2024_02_07_19_26_10_Alcances_E-SAE-LEN-22-0050_20240207_192604.pdf
SAE,917,--,Songa,"Sociedad Nacional de Galapagos C.A.","SAE LEN 24-010",Ecuador,Guayaquil,"Av. Las Esclusas. Km.: 3.5, vía Hcda. La Josefina.",NULL,123ana_maria.costa@songa.com,"+593 99 187 2133",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-10-15 05:52:08",https://sisac.acreditacion.gob.ec/storage/users/labsonga/accreditation_application/1759/pdf_actives_scopes/2024_10_15_10_52_08_Alcances_E-SAE-LEN-23-0032_20241015_105205.pdf
SAE,171,--,"SSICOINTEC CÍA. LTDA.","INSPECCIÓN SERVICIOS & COMERCIO, SSICOINTEC CÍA. LTDA.","SAE OI 17-008",Ecuador,Quito,"Mariscal Sucre S1-72 y Pedro Bruning, Parroquia de Conocoto.",NULL,123miltonsanchez@ssicointec.com,"+593 99 968 6809",Acreditado,INSPECCION,"NTE INEN-ISO/IEC 17020:2013",Nacional,--,--,"2024-02-21 12:04:59","https://sisac.acreditacion.gob.ec/storage/users/ssicointec2015/accreditation_application/1815/pdf_actives_scopes/2024_02_21_17_04_59_Alcances_SAE INS 16-002_20240221_170452.pdf"
SAE,411,--,"SUBSECRETARIA DE CALIDAD E INOCUIDAD Laboratorio de Analisis Quimico y Microbiologico de alimentos","MINISTERIO DE LA PRODUCCIÓN COMERCIO EXTERIOR INVERSIONES Y PESCA SUBSECRETARIA DE CALIDAD E INOCUIDAD- LAQM",NULL,Ecuador,Guayaquil,"L102 y la Ría",NULL,123fhurtado@produccion.gob.ec,"+593 4-240-1776",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-06-20 04:15:17","https://sisac.acreditacion.gob.ec/storage/users/laqmsci/accreditation_application/1590/pdf_actives_scopes/2024_06_20_09_15_17_Alcances_OAE PLE 1E 06-003_20240620_091504.pdf"
SAE,55,--,"SUDINCO S.A","SUDAMERICANA INTEGRAL DE CONSTRUCCIONES SUDINCO S.A","SAE LEN 19-005",Ecuador,Quito,"ABRAHAM LINCOLN N26-16 Y SAN IGNACIO",NULL,123cponce@panavial.com,"+593 2-398-2500",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-02-07 14:32:09","https://sisac.acreditacion.gob.ec/storage/users/tcorrales2021/accreditation_application/598/pdf_actives_scopes/2024_02_07_19_32_09_Alcances_E - SAE LEN 18 .006_20240207_193204.pdf"
SAE,444,--,"SUPERTEL Ecuador","SUPTELEC S.A.",SAE-LEN-24-014,Ecuador,Quito,"Av. de la República E8 – 58 y Diego de Almagro Edif. El Triángulo Of 303",NULL,123pbarrera@supertel.com.ec,"+593 99 582 7109",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-10-29 06:10:59",https://sisac.acreditacion.gob.ec/storage/users/supertel/accreditation_application/2229/pdf_actives_scopes/2024_10_29_11_10_59_Alcances_E-SAE-LEN-24-009_20241029_111057.pdf
SAE,383,--,"SUPRAINDUS S.A.","SUPRAINDUS S.A.","SAE LC 08-009",Ecuador,Guayaquil,"SAUCES 2, MZ. 113F, VILLA 1",NULL,123director-supraindus@hotmail.com,"+593 2230305",Retirado,CALIBRACIÓN,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-06-18 10:04:41","https://sisac.acreditacion.gob.ec/storage/users/supraindussa/accreditation_application/1709/pdf_actives_scopes/2024_06_18_15_04_41_Alcances_OAE LC 07-005_20240618_150426.pdf"
SAE,16,--,SWISSOIL,"SWISSOIL DEL ECUADOR S.A.","SAE LEN 21-004",Ecuador,Guayaquil,"Ciudadela Nueve de Octubre, Callejón Noveno entre Av. Domingo Comín y La Ría",NULL,123martitm@swissoil.com.ec,"+593 4-244-5340",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-02-08 04:05:58","https://sisac.acreditacion.gob.ec/storage/users/sdiaz2010/accreditation_application/1701/pdf_actives_scopes/2024_02_08_09_05_58_Alcances_E - SAE LEN 20 .007_20240208_090551.pdf"
SAE,301,--,"SYNLAB SAS","SYNLAB SAS","SAE LCL 14-002",Ecuador,Quito,"LA GRANJA Calle: A Número: N31 145 Intersección: AV. MARIANA DE JESUS Edificio: NETLAB Número de oficina: PB Número de piso: 0 Referencia: A UNA CUADRA DEL HOSPITAL METROPOLITANO",NULL,123gabriela.miranda@synlab.com,"+593 2-394-8660",Acreditado,CLÍNICOS,"ISO 15189:2012",Nacional,--,--,"2024-02-07 14:38:12","https://sisac.acreditacion.gob.ec/storage/users/synlab/accreditation_application/1245/pdf_actives_scopes/2024_02_07_19_38_12_Alcances_OAE LCl 13-002_20240207_193803.pdf"
SAE,323,--,"TECNIPESO CIA. LTDA.","TECNIPESO CIA. LTDA.",NULL,Ecuador,Quito,"Edmundo Chiriboga N46-83 y Zamora",NULL,123aarmijos@tecnipeso.com.ec,"+593 99 337 0092",Acreditado,CALIBRACIÓN,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-02-07 14:44:10","https://sisac.acreditacion.gob.ec/storage/users/tecnipeso22/accreditation_application/1199/pdf_actives_scopes/2024_02_07_19_44_10_Alcances_E-SAE LCA 19.019_20240207_194404.pdf"
SAE,289,--,TECNIPRECISION,"TECNIPRECISION CIA. TLDA.","SAE LC 17-003",Ecuador,Quito,"Av. Galo Plaza Lasso N65-95 y Bellavista",NULL,123calidad@tecniprecision.com,"+593 2-603-5811",Acreditado,CALIBRACIÓN,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-04-03 08:22:12","https://sisac.acreditacion.gob.ec/storage/users/sfierro24/accreditation_application/440/pdf_actives_scopes/2024_04_03_13_22_12_Alcances_E - SAE LCA 16 . 001_20240403_132203.pdf"
SAE,963,--,"Tecnivalvulas S.A.","Tecnivalvulas S.A.","SAE OI 24-002",Ecuador,Quito,"Shyris No. 36-188 y NNUU",NULL,123gerencia@tecnivalvulas.net,2926125,Acreditado,INSPECCION,"NTE INEN-ISO/IEC 17020:2013",Nacional,--,--,"2024-09-04 09:08:07",https://sisac.acreditacion.gob.ec/storage/users/tecnivalvulas/accreditation_application/2077/pdf_actives_scopes/2024_09_04_14_08_07_Alcances_E-SAE-OI-23-008_20240904_140802.pdf
SAE,1069,--,TECNOESCALA,"TECNOESCALA S.A.","SAE LEN 19-003",Ecuador,Quito,"Teresa de Cepeda N34-377 y Av. República",NULL,123supervision.servicio@tecnoescala.com.ec,2435981,Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-02-07 14:52:10","https://sisac.acreditacion.gob.ec/storage/users/aespinosa/accreditation_application/512/pdf_actives_scopes/2024_02_07_19_52_10_Alcances_E-SAE LEL 17.013_20240207_195203.pdf"
SAE,68,--,"TECNOESCALA S.A.","TECNOESCALA S.A.","SAE LC 13-001",Ecuador,Quito,"Teresa de Cepeda N34-377 y Av. República",NULL,actualizar_123servicio8.tecnico@tecnoescala.com.ec,"+593 2-243-5981",Acreditado,CALIBRACIÓN,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-02-07 14:50:17","https://sisac.acreditacion.gob.ec/storage/users/aespinosa/accreditation_application/509/pdf_actives_scopes/2024_02_07_19_50_17_Alcances_OAE LC 12-001_20240207_195005.pdf"
SAE,160,--,TECNOLPET,"COMPAÑIA TECNOLOGIA Y PETROLEO TECNOLPET S.A.","SAE OI 16-010",Ecuador,"Francisco de Orellana","Vía Sacha - Lago Agrio Kilómetro: 7 1/2 Frente a SERVISILVA, a lado de METROLOGIC",NULL,123mail@tecnolpet.com,"+593 6-237-8070",Acreditado,INSPECCION,"NTE INEN-ISO/IEC 17020:2013",Nacional,--,--,"2024-09-20 11:52:14","https://sisac.acreditacion.gob.ec/storage/users/tecnolpet/accreditation_application/867/pdf_actives_scopes/2024_09_20_16_52_14_Alcances_SAE INS 15-016_20240920_165203.pdf"
SAE,303,--,Tecnova,"Tecnova S.A.","SAE LEN 20-006",Ecuador,Guayaquil,"Km. 16.5 vía a Daule",NULL,123alywin.hacaychang@grupoberlin.com,"+593 4-220-4000",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-09-10 05:53:25","https://sisac.acreditacion.gob.ec/storage/users/tecnova/accreditation_application/600/pdf_actives_scopes/2024_09_10_10_53_25_Alcances_E-SAE-LEN 19.012_20240910_105319.pdf"
SAE,279,--,Tegmetro,"TECHNOLOGY & METROLOGY TEGMETRO SA","SAE LC 20-002",Ecuador,Quito,"Juan Domingo N65-85 y Manuel Guizado",NULL,123calidad.tegmetro@gmail.com,"+593 98 700 0719",Acreditado,CALIBRACIÓN,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-02-07 14:42:20","https://sisac.acreditacion.gob.ec/storage/users/teg2022/accreditation_application/1440/pdf_actives_scopes/2024_02_07_19_42_20_Alcances_E-SAE LCA 20.002_20240207_194204.pdf"
SAE,1046,--,"Tegmetro S.A","Technology & Metrology Tegmetro S.A","SAE LEN 21-009",Ecuador,Quito,"Juan Domingo N65-85 y Manuel Guizado",NULL,123tegmetro@gmail.com,6007779,Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-02-07 14:40:10","https://sisac.acreditacion.gob.ec/storage/users/teg2023/accreditation_application/502/pdf_actives_scopes/2024_02_07_19_40_10_Alcances_E SAE LEN 21.005_20240207_194003.pdf"
SAE,33,--,TESTFARM,"TESTFARM LABORATORIO AGROPECUARIO AMBIENTAL CIA. LTDA.","SAE LEN 19-004",Ecuador,"Santo Domingo","Av. La Lorena y calle Cayapas, esquina. Parroquia Chiguilpe",NULL,123testfarmlaboratorio@hotmail.com,"02 2713707 / 0988502619",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-10-30 10:16:03","https://sisac.acreditacion.gob.ec/storage/users/papolo123/accreditation_application/418/pdf_actives_scopes/2024_10_30_15_16_03_Alcances_E - SAE LEN 18 .007_20241030_151602.pdf"
SAE,515,--,Toni,"Industrias Lácteas Toni S.A.","SAE LEN 21-005",Ecuador,Guayaquil,"Coop. San Nicolás SL. 1 Mz. 429, Km. 17.5 vía Perimetral",NULL,123candy.rendon@tonicorp.com,"+593 4-370-1300",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-02-23 05:04:41","https://sisac.acreditacion.gob.ec/storage/users/labtonicorp/accreditation_application/1081/pdf_actives_scopes/2024_02_23_10_04_41_Alcances_E - SAE LEN 20.003_20240223_100436.pdf"
SAE,1286,--,Transequipos,"Transequipos s.a.","SAE LEN 24-012",Colombia,cota,"Autopista Medellin Km 2.5 Parque Industrial Portos Sabana 80 Bodega 6 Vereda Parcelas, Cota, Cundinamarca",NULL,123info@transequipos.com,"+57 601 7434001",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Internacional,--,--,"2024-09-26 06:14:03","https://sisac.acreditacion.gob.ec/storage/users/transequipos/accreditation_application/2475/pdf_actives_scopes/2024_09_26_11_14_03_Alcances_E SAE LEN 24 015_20240926_111401.pdf"
SAE,64,--,"TRUST CONTROL","TRUST CONTROL INTERNATIONAL S.A. TCEE","SAE OI 12-005",Ecuador,Samborondón,"VIA SAMBORONDON Km. 1.5 - Edif. XIMA, Ofic. 401, Piso - DIAGONAL A LA CLINICA KENNEDY DE SAMBORONDON",NULL,123malena.jaramillo@trust-control.com,"+593 4-259-9175",Acreditado,INSPECCION,"NTE INEN-ISO/IEC 17020:2013",Nacional,--,--,"2024-04-08 09:28:51","https://sisac.acreditacion.gob.ec/storage/users/dveestraeten/accreditation_application/899/pdf_actives_scopes/2024_04_08_14_28_51_Alcances_OAE OI 12-005_20240408_142843.pdf"
SAE,52,--,"TRUSTOIL COMPANY S.A.","TRUSTOIL COMPANY S.A.","SAE OI 13-008",Ecuador,Quito,"DE LOS GUAYACANES N54-87 Y DE LOS AZAFRANES, SECTOR SOLCA",NULL,123trustoil@trustoilcompanyec.com,"+593 2-604-3242",Acreditado,INSPECCION,"NTE INEN-ISO/IEC 17020:2013",Nacional,--,--,"2024-11-19 03:54:07","https://sisac.acreditacion.gob.ec/storage/users/trustoilcompany/accreditation_application/1550/pdf_actives_scopes/2024_11_19_08_54_07_Alcances_OAE OI 12-013_20241119_085403.pdf"
SAE,22,--,"UBA ANALYTICAL LABORATORIES","EXCELENCIA QUIMICA SA EXCELQUIMSA","SAE LEN 13-004",Ecuador,Guayaquil,"Av Carlos Luis Plaza Dañin Cdla la FAE Mz 20 Solar 12",NULL,123nmontoya@uba-lab.com,"+593 4-228-8578",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-02-07 04:01:59","https://sisac.acreditacion.gob.ec/storage/users/ubalab09924/accreditation_application/601/pdf_actives_scopes/2024_02_07_09_01_59_Alcances_OAE LE 13-002_20240207_090152.pdf"
SAE,84,--,"Umwelt Cía.. Ltda","Umwelt Cía.. Ltda.","SAE LEN 06-006",Ecuador,Quito,"Urbanizacion Marisol Calle 11 y 12, lote 126 Ponciano Bajo",NULL,123gerente@umwelt-uio.com,2483164,Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-03-04 05:06:08","https://sisac.acreditacion.gob.ec/storage/users/walberto/accreditation_application/431/pdf_actives_scopes/2024_03_04_10_06_08_Alcances_OAE PLE 2E 05-014_20240304_100602.pdf"
SAE,122,--,"UNACEM ECUADOR S.A.","UNACEM ECUADOR S A",NULL,Ecuador,Otavalo,"Provincia: IMBABURA Cantón: OTAVALO Parroquia: SAN JOSE DE QUICHINCHE Barrio: PERUGACHI Calle: VIA A SELVA ALEGRE Numero: S/N Referencia: FRENTE A LA ESTACION LA ECOLOGICA Oficina: PB Carretero: VIA SELVA ALEGRE Kilometro: SIETE Y MEDIO",NULL,123raquel.almache@unacem.com.ec,"+593 6-299-7400",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-05-28 15:23:17",https://sisac.acreditacion.gob.ec/storage/users/unacemecuador/accreditation_application/1257/pdf_actives_scopes/2024_05_28_20_23_17_Alcances_E-SAE-LEN-22-003_20240528_202311.pdf
SAE,225,--,"UNIDAD DE REFERENCIA PARA BANCOS DE SANGRE","PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR","SAE LEN 20-013",Ecuador,Quito,"CALLE PAMBAHACIENDA Y CALLE SAN PEDRO (CAMPUS PUCE NAYON)",NULL,123peed@puce.edu.ec,"+593 2-299-1680",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-02-07 12:34:08","https://sisac.acreditacion.gob.ec/storage/users/urbs_puce/accreditation_application/524/pdf_actives_scopes/2024_02_07_17_34_08_Alcances_E - SAE LEN 20.005_20240207_173402.pdf"
SAE,644,--,"UNIDAD DE REFERENCIA PARA BANCOS DE SANGRE","PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR",SAE-ACR-0125-2022 ,Ecuador,Quito,"CALLE PAMBAHACIENDA Y CALLE SAN PEDRO (CAMPUS PUCE NAYON)",NULL,123pci@puce.edu.ec,2991680,Acreditado,"PROVEEDORES DE ENSAYOS DE APTITUD","NTE INEN-ISO/IEC17043:2011",Nacional,--,--,"2024-04-22 11:08:10","https://sisac.acreditacion.gob.ec/storage/users/pees_puce/accreditation_application/1558/pdf_actives_scopes/2024_04_22_16_08_10_Alcances_E - SAE PEA 21 .001_20240422_160804.pdf"
SAE,424,--,"UNIVERSIDAD NACIONAL DE CHIMBORAZO","UNIVERSIDAD NACIONAL DE CHIMBORAZO","SAE LEN 12-006",Ecuador,Riobamba,"Av. Antonio José de Sucre Km 1.5 vía a Guano",NULL,123jlara@unach.edu.ec,"+593 3-373-0880",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-06-10 04:25:33","https://sisac.acreditacion.gob.ec/storage/users/lsa_unach/accreditation_application/1348/pdf_actives_scopes/2024_06_10_09_25_33_Alcances_OAE LE 11 008_20240610_092528.pdf"
SAE,223,--,"Universidad Politecnica Salesiana","Universidad Politécnica Salesiana","SAE LEN 17-008",Ecuador,Cayambe,Cayambe,NULL,123psimbana@ups.edu.ec,0992655414,Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-02-07 15:16:10","https://sisac.acreditacion.gob.ec/storage/users/jcardenasups/accreditation_application/394/pdf_actives_scopes/2024_02_07_20_16_10_Alcances_E - SAE LEN 17 . 001_20240207_201603.pdf"
SAE,191,--,"UNIVERSIDAD TÉCNICA DE AMBATO UTA (CENTRO DE APOYO AL DESARROLLO METALMECANICO "CADME")","UNIVERSIDAD TECNICA DE AMBATO U.T.A.","SAE LEN  10-008",Ecuador,Ambato,"Av. Los Chasquis y Rio Payamino S/N - Campus Huachi",NULL,123cadme.ambato@yahoo.es,"+593 3-240-0428",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-02-07 15:20:08","https://sisac.acreditacion.gob.ec/storage/users/cadme2012/accreditation_application/261/pdf_actives_scopes/2024_02_07_20_20_08_Alcances_OAE LE 09-004_20240207_202002.pdf"
SAE,281,--,"Universidad Técnica Particular de Loja","Universidad Técnica Particular de Loja","SAE LEN 12-005",Ecuador,Loja,"Barrio San Cayetano Parroquia El Valle Paris S/N y Praga",NULL,123demaza@utpl.edu.ec,3701444,Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-02-07 15:24:13","https://sisac.acreditacion.gob.ec/storage/users/laboratorioutpl/accreditation_application/1423/pdf_actives_scopes/2024_02_07_20_24_13_Alcances_OAE LE 11-009_20240207_202405.pdf"
SAE,377,--,"VARCO LP","VARCO LP","SAE OI 19-001",Ecuador,Quito,"Av Amazonas 3655 y Av Juan Pablo Sanz",NULL,123christian.villa@nov.com,"+593 2-224-4880",Acreditado,INSPECCION,"NTE INEN-ISO/IEC 17020:2013",Nacional,--,--,"2024-08-15 11:28:36",https://sisac.acreditacion.gob.ec/storage/users/varcolpec/accreditation_application/1262/pdf_actives_scopes/2024_08_15_16_28_36_Alcances_SAE-INS-17-006_20240815_162830.pdf
SAE,66,--,"Vehicle Safety Automotive - VSA","VEHYCLE SAFETY AUTOMOTIVE LANAFAGUI S.A.","SAE OI 21-004",Ecuador,Quito,"Av. Mariscal Sucre, LT3 N48166, Edificio TMO 2do Piso, Pinar Alto.",NULL,123rnajera@vsaecuador.com,"+593 98 449 5934",Acreditado,INSPECCION,"NTE INEN-ISO/IEC 17020:2013",Nacional,--,--,"2024-06-03 09:50:18","https://sisac.acreditacion.gob.ec/storage/users/vsaecuador/accreditation_application/998/pdf_actives_scopes/2024_06_03_14_50_18_Alcances_E SAE OI 20.003_20240603_145007.pdf"
SAE,185,--,VERIFTEST,"VERIFTEST S.A.","SAE OI 19-003",Ecuador,Quito,"Mariano Paredes N 70-20 y Moisés Luna Ponciano Alto",NULL,123nicolas.vela@veriftest.com.ec,2482873,Acreditado,INSPECCION,"NTE INEN-ISO/IEC 17020:2013",Nacional,--,--,"2024-02-07 15:34:12","https://sisac.acreditacion.gob.ec/storage/users/veriftest/accreditation_application/725/pdf_actives_scopes/2024_02_07_20_34_12_Alcances_E-SAE- OI 19-001_20240207_203405.pdf"
SAE,852,--,"VERIPET LABORATORIO CALIBRACION","VERIPET CIA. LTDA.","SAE LC 16-003",Ecuador,Quito,"SECTOR EL BEATERIO, Barrio: ARGENTINA Calle: E1G Numero: S48280 Interseccion: S48F Referencia: A UNA CUADRA DE LAS CANCHAS DE LA CDLA. ARGENTINA",NULL,123rtutillo@veripet.com.ec,+5932225554,Acreditado,CALIBRACIÓN,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-02-07 15:38:20","https://sisac.acreditacion.gob.ec/storage/users/calibración/accreditation_application/1637/pdf_actives_scopes/2024_02_07_20_38_20_Alcances_E - SAE LCA 16 . 002_20240207_203803.pdf"
SAE,853,--,"VERIPET LABORATORIO DE ENSAYOS","VERIPET CIA. LTDA.",SAE-LEN-16-020,Ecuador,Quito,"Sector el BEATERIO Barrio: ARGENTINA Calle: E1G Numero: S48280 Intersección: S48F Referencia: A UNA CUADRA DE LAS CANCHAS DE LA CDLA. ARGENTINA",NULL,123ronal.tutillo20@gmail.com,+5932225554,Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-02-07 15:40:12","https://sisac.acreditacion.gob.ec/storage/users/ensayos/accreditation_application/1640/pdf_actives_scopes/2024_02_07_20_40_12_Alcances_E SAE LEN 16-011_20240207_204004.pdf"
SAE,58,--,"VERIPET ORGANISMO DE INSPECCION","VERIPET CIA. LTDA.","SAE OI 13-006",Ecuador,Quito,"VEINTIMILLA Numero: E9-26 Intersección: LEONIDAS PLAZA Referencia: A DOS CUADRAS DE LA IGLESIA DEL GIRON. Edificio: UZIEL BUSINESS CENTER Piso: 5 Oficina: 503",NULL,123calidad@veripet.com.ec,+5932225554,Acreditado,INSPECCION,"NTE INEN-ISO/IEC 17020:2013",Nacional,--,--,"2024-10-24 03:06:39","https://sisac.acreditacion.gob.ec/storage/users/veripet1997/accreditation_application/736/pdf_actives_scopes/2024_10_24_08_06_39_Alcances_OAE OI 12-011_20241024_080603.pdf"
SAE,6,--,VERYGLOBE,"VERYGLOBE CIA. LTDA.","SAE OI 13-014",Ecuador,Quito,"Av. de los Shyris 1322 y Suecia, Ed. Argentum 6to piso, Oficina 603",NULL,123veryglobe@hotmail.com,"+593 2-333-2960",Acreditado,INSPECCION,"NTE INEN-ISO/IEC 17020:2013",Nacional,--,--,"2024-11-22 05:28:13","https://sisac.acreditacion.gob.ec/storage/users/veryglobe/accreditation_application/1645/pdf_actives_scopes/2024_11_22_10_28_13_Alcances_OAE OI 12-005_20241122_102803.pdf"
SAE,62,--,VETBLUE,"VETBLUE CIA. LTDA.","SAE OI 22-003",Ecuador,Quito,"PEDREGAL N34-22 Y LALLEMENT",NULL,123inspecciones@vetblue.ec,"+593 98 786 2872",Retirado,INSPECCION,"NTE INEN-ISO/IEC 17020:2013",Nacional,--,--,"2024-02-07 15:44:10",https://sisac.acreditacion.gob.ec/storage/users/vetbluecf/accreditation_application/21/pdf_actives_scopes/2024_02_07_20_44_10_Alcances_E-SAE-OI-21-006_20240207_204404.pdf
SAE,945,--,"VSA ECUADOR","VEHYCLE SAFETY AUTOMOTIVE LANAFAGUI S.A.","SAE LC 24-005",Ecuador,Quito,"Corea y Av. Amazonas, Edificio Belmonte",NULL,123calidad@vsaecuador.com,"+593 98 449 5934",Acreditado,CALIBRACIÓN,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-09-18 11:40:13",https://sisac.acreditacion.gob.ec/storage/users/vsaecuadorcal/accreditation_application/1832/pdf_actives_scopes/2024_09_18_16_40_13_Alcances_E-SAE-LCA-23-009_20240918_164005.pdf
SAE,265,--,"WOLFFS S.A.","WELL OILFIELD SOLUTIONS WOLFFS S.A.","SAE OI 20-005",Ecuador,"Francisco de Orellana","Nuevo Paraíso, Vía Lago Agrio km 5.5, frente a la compañia SERTECPEC",NULL,123coordinacionhseq@welloilfieldsolutions.com,"+593 99 472 9605",Acreditado,INSPECCION,"NTE INEN-ISO/IEC 17020:2013",Nacional,--,--,"2024-09-11 06:06:11",https://sisac.acreditacion.gob.ec/storage/users/wolffs/accreditation_application/1452/pdf_actives_scopes/2024_09_11_11_06_11_Alcances_E-SAE-OI-19-007_20240911_110603.pdf
