idOrganizacion,IdEnsayo,EsyFechaRegistro,EsyLugarEjecucion,EsyTipoEnsayo,EsyEnsayo,EsyMuestra,EsyTecnica,EsyIntervaloMedicion,EsyMetodo
1125,LEN-5415,--,--,--,Grasa,--,Gravimetría,--,"<p>NTE INEN ISO 8262:2014</p>"
1125,LEN-5416,--,--,--,Ceniza,--,Gravimetría,--,"<p>NTE INEN 14:2012,</p><p>NTE INEN 302:2012</p>"
1125,LEN-5417,--,--,--,"Potencial de hidrógeno  (pH)",--,Electrometría,--,"<p>NTE INEN ISO 1842:2020</p><p>NTE INEN ISO 2917:2020</p><p>NTE INEN 1519:2019</p><p>NTE INEN 526:2013</p>"
1125,LEN-5418,--,--,--,"Potencial de hidrógeno  (pH)",--,Electrometría,--,"<p>NTE INEN ISO 10523:2014</p>"
1125,LEN-5419,--,--,--,"Hierro (Fe)",--,"Espectrofotometría UV- VIS",--,"<p>AOAC 944,02, Ed.22, 2023</p>"
1125,LEN-5420,--,--,--,Sodio,--,"Volumetría (Calculo)",--,"<p>AOAC 983,14, Ed.22, 2023</p><p>AOAC 960,29, Ed.22, 2023</p>"
1125,LEN-5421,--,--,--,Humedad,--,Gravimetría,--,"<p>NTE INEN ISO 11294:2014</p>"
1125,LEN-5422,--,--,--,Ceniza,--,Gravimetría,--,"<p>NTE INEN 1117:2013</p>"
1125,LEN-5423,--,--,--,Acidez,--,Volumetría,--,"<p>NTE INEN 13:2012</p>"
1125,LEN-5424,--,--,--,Acidez,--,Volumetría,--,"<p>NTE INEN ISO 750:2020</p>"
1125,LEN-5425,--,--,--,"Sólidos solubles (°Brix)",--,Refractometría,--,"<p>NTE INEN ISO 2173:2013</p>"
1125,LEN-5426,--,--,--,"Recuento de aerobios mesófilos",--,"Recuento en placa",--,"<p>NTE INEN ISO 4833-1:2021</p>"
1125,LEN-5427,--,--,--,"Detección de Salmonella spp.",--,"Aislamiento e identificación",--,"<p>ISO 6579:2017</p>"
1125,LEN-5428,--,--,--,"Recuento de enterobacterias",--,"Recuento en placa",--,"<p>NTE INEN ISO 21528-2:2014</p><p><br></p>"
1125,LEN-5429,--,--,--,"Detección de Salmonella spp.",--,"Aislamiento e identificación",--,"<p>ISO 6579:2017</p><p>Guía técnica N° 463-2007 MINSA</p>"
1125,LEN-5430,--,--,--,"Recuento de Escherichia coli",--,"Recuento en placa",--,"<p>NTE INEN ISO 21528- 2:2014</p><p><br></p><p>Guía técnica N° 463-2007 MINSA</p>"
1125,LEN-5431,--,--,--,"Recuento de aerobios mesófilos",--,"Recuento en placa",--,"<p>NTE INEN ISO 4833-1:2021</p><p><br></p><p>Guía técnica N° 463-2007 MINSA</p>"
1129,LEN-5432,--,--,--,"Contenido de agua e",--,"Titulación Coulométrica Karl Fischer",--,"ASTM D4928-12 (2018)"
1129,LEN-5433,--,--,--,"Contenido de agua",--,"Titulación Coulométrica Karl Fischer",--,"ASTM D6304-16e1 Procedimiento B"
1129,LEN-5434,--,--,--,"Agua y sedimento",--,"Centrifugación (Procedimiento de campo)",--,"ASTM D96-88 (1998)"
1129,LEN-5435,--,--,--,"Contenido de sales",--,"método electrométrico",--,"ASTM D3230-19"
1129,LEN-5436,--,--,--,"Densidad, densidad relativa, o gravedad API",--,Hidrómetro,--,"ASTM D1298-12b (2017)"
1129,LEN-5437,--,--,--,"Densidad y Densidad Relativa",--,"Densitometría digital",--,"ASTM D5002-19"
1129,LEN-5438,--,--,--,Azufre,--,"Fluorescencia de energía dispersiva de rayos X.",--,"ASTM D4294-21"
1129,LEN-5439,--,--,--,"Viscosidad Saybolt",--,"Viscosímetro de orificio",--,"ASTM D88/D88M-07 (2019)e1"
1129,LEN-5440,--,--,--,"Punto de escurrimiento",--,Termometría,--,"ASTM D5853-17a"
1129,LEN-5441,--,--,--,"Gravedad °API (60/60 °F)",--,Hidrómetro,--,"ASTM D287-12b (2019)"
1129,LEN-5442,--,--,--,"Sal como NaCl en la mezcla de crudo hidratado",--,"Método interno",--,FS3-QM-26-00
1129,LEN-5443,--,--,--,"Punto de inflamación",--,"Copa cerrada Pensky Martens",--,"ASTM D93-20"
1129,LEN-5444,--,--,--,"Presión de vapor",--,"Método Reid",--,"ASTM D323-20a
Procedimiento A"
1129,LEN-5445,--,--,--,Destilación,--,"Destilación atmosférica",--,"ASTM D86-20b"
1129,LEN-5446,--,--,--,"Agua y sedimento",--,Centrifugación,--,"ASTM D4007-11 (2016)e1"
1129,LEN-5447,--,--,--,"Índice de cetano",--,Calculado,--,"ASTM D976-21"
1129,LEN-5448,--,--,--,"Densidad, densidad relativa y gravedad API",--,"Densitometría digital",--,ASTMD4052-18ª
1129,LEN-5449,--,--,--,Azufre,--,"Fluorescencia de rayos X",--,"ASTM D2622-21"
1129,LEN-5450,--,--,--,"n-heptano insolubles",--,Gravimetría,--,"ASTM D3279-19"
1129,LEN-5451,--,--,--,"Punto de fluidez",--,Termometría,--,"ASTM D97-17b"
1129,LEN-5452,--,--,--,"Método de prueba estándar para agua y sedimento",--,Centrifugación,--,"ASTM D2709-16"
1129,LEN-5453,--,--,--,"Propiedades reológicas de los materiales no newtonianos",--,"Viscosímetro rotacional",--,"ASTM D2196-18e1"
1129,LEN-5454,--,--,--,"Propiedades reológicas de los materiales no newtonianos",--,"Viscosímetro rotacional",--,"ASTM D2196-18e1"
1129,LEN-5455,--,--,--,"Punto de inflamación",--,"Copa cerrada Pensky- Martens",--,"ASTM D93-20"
1129,LEN-5456,--,--,--,Azufre,--,"Fluorescente de energía dispersiva de rayos X",--,"ASTM D4294-21"
1129,LEN-5457,--,--,--,"Contenido de agua",--,"Titulación Coulométrica Karl Fisher",--,"ASTM D4928-12 (2018)"
1129,LEN-5458,--,--,--,"Contenido de agua",--,"Titulación Coulométrica Karl Fisher",--,"ASTM D6304-16e1 Procedimiento B."
1129,LEN-5459,--,--,--,"Densidad, densidad relativa, o gravedad API",--,"Densitometría digital",--,"ASTM D4052-18a"
1129,LEN-5460,--,--,--,"Densidad, densidad relativa, o gravedad API",--,Hidrómetro,--,"ASTM D1298-12b (2017"
1129,LEN-5461,--,--,--,"Presión de vapor",--,"Método Reid",--,"ASTM D323-20a"
1129,LEN-5462,--,--,--,"Densidad y Densidad Relativa",--,"Densitometría digital",--,"ASTM D5002-19"
1129,LEN-5463,--,--,--,"Agua y sedimento",--,"Centrifugación(Método de campo)",--,"ASTM D96-88 (1998)"
1129,LEN-5464,--,--,--,"Contenido de sales",--,"método electrométrico",--,"ASTM D3230-19"
1129,LEN-5465,--,--,--,"Agua y sedimento",--,Centrifugación,--,"ASTM D4007-11 (2016)e1"
1129,LEN-5466,--,--,--,"Viscosidad Saybolt",--,"Viscosímetro de orificio",--,"ASTM D88/ D88M-07 (2019)e1"
1129,LEN-5467,--,--,--,"Gravedad °API (60/60 °F)",--,Hidrómetro,--,"ASTM D287-12b (2019)"
201,LEN-5468,--,--,--,"Acidez Titulable",--,Volumetría,--,"<p class="ql-align-center">NTE INEN ISO 750: 2013 PRODUCTOS VEGETALES Y DE FRUTAS-DETERMINACION DE LA ACIDEZ TITULABLE (IDT)</p><p class="ql-align-center"><br></p>"
201,LEN-5469,--,--,--,Ceniza,--,Gravimetría,--,"<p class="ql-align-center">NTE INEN-302:1980 LECHE EN POLVO. DETERMINACION DE LAS CENIZAS&nbsp;&nbsp;</p><p><br></p>"
201,LEN-5470,--,--,--,"E. coli",--,"Filtración por membrana",--,"<p>Method 1603: Escherichia coli (E. coli) in Water by Membrane Filtration Using Modified membrane-Thermotolerant Escherichia coli Agar (Modified mTEC)</p>"
201,LEN-5471,--,--,--,"Coliformes Totales, Coliformes Fecales, E-coli",--,NMP,--,"<p>FDA/BAM Chapter 4: Enumeration of Escherichia coli and the Coliform Bacteria. Sec.III.C, Sec.I.F.</p>"
201,LEN-5472,--,--,--,Hongos,--,"Recuento en placa, siembra en
profundidad",--,"<p>Standard Methods Ed 24, 2023; 9610B. Detection of Fungi/Pour Plate Method</p>"
201,LEN-5473,--,--,--,"Mohos y Levaduras",--,"Recuento en placa, siembra en
profundidad",--,"<p>Standard Methods Ed 24, 2023; 9610B. Detection of Fungi/Pour Plate Method</p>"
201,LEN-5474,--,--,--,"Aerobios heterótrofos",--,"Recuento en placa, siembra en
profundidad",--,"<p>Standard Methods Ed 24, 2023; 9215B. Heterotrophic Plate Count/Pour Plate Method</p>"
201,LEN-5475,--,--,--,"Coliformes Totales, Coliformes Fecales, Escherichia coli",--,NMP,--,"<p class="ql-align-center">FDA/BAM Chapter 4: Enumeration of Escherichia coli and the Coliform Bacteria. Sec. I.C, D, E, F.</p><p class="ql-align-center"><br></p><p class="ql-align-center"><br></p><p><br></p>"
201,LEN-5476,--,--,--,"Clostridium perfringens",--,"Recuento en placa, siembra en
profundidad",--,"<p class="ql-align-center">FDA/BAM Chapter 16: Clostridium perfringens</p><p class="ql-align-center"><br></p><p><br></p>"
201,LEN-5477,--,--,--,Aerobios,--,"Recuento en placa, siembra en
profundidad",--,"<p class="ql-align-center">FDA/BAM Chapter 3: Aerobic Plate Count</p><p class="ql-align-center"><br></p><p class="ql-align-center"><br></p><p><br></p>"
201,LEN-5478,--,--,--,"Coliformes Totales y  E. coli",--,"Recuento en placa, siembra en
profundidad",--,"<p class="ql-align-center">FDA/BAM Chapter 4: Enumeration of Escherichia coli and the Coliform Bacteria. Sec. I.G. </p><p class="ql-align-center"><br></p><p class="ql-align-center"><br></p><p><br></p>"
201,LEN-5479,--,--,--,"Coliformes Totales, Coliformes Fecales, E-coli",--,NMP,--,"<p class="ql-align-center">FDA/BAM Chapter 4: Enumeration of Escherichia coli and the Coliform Bacteria. Sec. I.C, D, E, F.</p><p class="ql-align-center"><br></p><p class="ql-align-center"><br></p><p><br></p>"
201,LEN-5480,--,--,--,"Clostridium perfringens",--,"Recuento en placa, siembra en
profundidad",--,"<p class="ql-align-center">FDA/BAM Chapter 16: Clostridium perfringens</p><p class="ql-align-center"><br></p><p class="ql-align-center"><br></p><p><br></p>"
201,LEN-5481,--,--,--,Aerobios,--,"Recuento en placa, siembra en
profundidad",--,"<p class="ql-align-center">FDA/BAM Chapter 3: Aerobic Plate Count</p><p class="ql-align-center"><br></p><p class="ql-align-center"><br></p><p><br></p>"
201,LEN-5482,--,--,--,"Coliformes Totales y  E. coli",--,"Recuento en placa, siembra en
profundidad",--,"<p class="ql-align-center">FDA/BAM Chapter 4: Enumeration of Escherichia coli and the Coliform Bacteria. Sec. I.G.</p><p class="ql-align-center"><br></p><p class="ql-align-center"><br></p>"
201,LEN-5483,--,--,--,"Acidez Titulable",--,Volumetría,--,"<p class="ql-align-center">NTE INEN 303: 1977-06 LECHE EN POLVO DETERMINACIÓN DE LA ACIDEZ</p>"
201,LEN-5484,--,--,--,Grasa,--,Gravimetría,--,"<p class="ql-align-center">NTE INEN-ISO 1736:2013 LECHE EN POLVO Y PRODUCTOS LÁCTEOS EN POLVO DETERMINACIÓN DEL CONTENIDO DE GRASA MÉTODO GRAVIMÉTRICO (MÉTODO DE REFERENCIA) (IDT) ANEXO B</p>"
201,LEN-5485,--,--,--,pH,--,Electrometría,--,"<p class="ql-align-center"><span style="color: black;">NTE INEN ISO 1842: 2013 PRODUCTOS VEGETALES Y DE FRUTAS – DETERMINACIÓN DE PH (IDT)</span></p><p class="ql-align-center"><br></p><p class="ql-align-center"><br></p>"
201,LEN-5486,--,--,--,"Sólidos solubles (°Brix)",--,Refractometría,--,"<p class="ql-align-center">NTE INEN-ISO 2173:2013 Productos vegetales y de frutas: Determinación de solidos solubles. METODO REFRACTOMETRO (IDT)</p>"
201,LEN-5487,--,--,--,"Nitrógeno y Proteína Cruda Kjeldahl",--,Kjeldahl,--,"<p class="ql-align-center">NTE INEN ISO 8968-1/ IDF 20-1: LECHE Y PRODUCTOS LÁCTEOS- DETERMINACIÓN DEL CONTENIDO DE NITRÓGENO- PARTE 1: MÉTODO KJELDAHL Y CÁLCULOS DE LA PROTEÍNA BRUTA.&nbsp;MODIFICADO</p>"
201,LEN-5488,--,--,--,"Grasa Total",--,Gravimetría,--,"<p>NTE INENN ISO 1443: Carne y productos cárnicos. “Determinación de la grasa total</p>"
201,LEN-5489,--,--,--,"Clostridium perfringens",--,"Filtración por membrana",--,"<p class="ql-align-center"><br></p><p class="ql-align-center">UNE-EN ISO 14189:2017 Calidad del agua. Recuento de Clostridium perfringens. Método de filtración en membrana. (ISO 14189:2013)</p><p class="ql-align-center"><br></p>"
46,LEN-5490,--,--,--,Conductividad,--,Electrometría,--,"Standard Methods Ed. 23th 2510 B, 2017"
46,LEN-5491,--,--,--,Turbidez,--,Nefelometría,--,"Standard Methods Ed. 23th  2130 B, 2017"
46,LEN-5492,--,--,--,Temperatura,--,Termometría,--,"Standard Methods Ed. 23th  2550 B, 2017"
46,LEN-5493,--,--,--,"Aceites y grasas",--,Gravimetría,--,"Standard Methods Ed. 23th 5520 D, 2017"
46,LEN-5494,--,--,--,"Hidrocarburos totales de petróleo (TPH)",--,Gravimetría,--,"Standard Methods Ed. 23th 5520 F, 2017"
46,LEN-5495,--,--,--,"Sólidos Totales",--,Gravimetría,--,"Standard Methods Ed. 23th  2540 B, 2017"
46,LEN-5496,--,--,--,"Sólidos sedimentables",--,Volumetría,--,"Standard Methods Ed. 23th 2540 F, 2017"
46,LEN-5497,--,--,--,Sulfatos,--,"Espectrofotometría UV-Vis",--,"Standard Methods Ed. 23th  4500 SO42- E, 2017"
46,LEN-5498,--,--,--,"Hierro Total",--,"Espectrofotometría UV-Vis",--,"Standard Methods Ed. 23th 3500 Fe B, 2017"
46,LEN-5499,--,--,--,"Cromo hexavalente",--,"Espectrofotometría UV-Vis",--,"Standard Methods Ed. 23th  3500 Cr6+ B, 2017"
46,LEN-5500,--,--,--,"Tensoactivos (Surfactantes Aniónicos como MBAS)",--,"Espectrofotometría UV-Vis",--,"Standard Methods Ed. 23th  5540 C, 2017"
46,LEN-5501,--,--,--,Conductividad,--,Electrometría,--,"EPA 9045 D
Standard Methods Ed. 23th  2510 B, 2017"
46,LEN-5502,--,--,--,Temperatura,--,Termometría,--,"Standard Methods Ed 23. 2550 B, Ed 23. 2017"
46,LEN-5503,--,--,--,"Ruido (sonómetro)",--,"Nivel de presión Sonora",--,"ISO 9612:2009"
46,LEN-5504,--,--,--,"Dosimetría de Ruido",--,"Nivel de presión Sonora",--,"ISO 9612:2009"
46,LEN-5505,--,--,--,"Luminosidad (Puestos de trabajo)",--,"Celda Fotolumínica",--,"Método, condiciones e iluminación en los centros de trabajo, Norma oficial mexicana NOM, 
NOM-025 STPS-2008"
46,LEN-5506,--,--,--,"Material particulado (PM 10)",--,Gravimetría,--,"EPA, Título 40, Capítulo 1, Subcapítulo C, 2009
Parte 50 – National Primary and Secondary Ambient Air Quality Standards, Appendix J to part 50"
46,LEN-5507,--,--,--,"Material particulado (PM 2,5)",--,Gravimetría,--,"EPA, Título 40, Capítulo 1, Subcapítulo C, 2009
Parte 50 – National Primary and Secondary Ambient Air Quality Standards, Appendix L to part 50"
46,LEN-5508,--,--,--,"Particulas sedimentables",--,Gravimetría,--,"Método 502 de “Methods of Air Sampling and Analysis”."
46,LEN-5509,--,--,--,Ruido,--,"Nivel de presión Sonora",--,"ISO 1996:2016 Parte 1 
ISO 1996:2017 Parte 2 
TULSMA, Libro VI, Anexo 5, Primera Edición"
46,LEN-5510,--,--,--,Vibración,--,Acelerómetro,--,"UNE ISO 2631-1, Parte 1, 2008"
46,LEN-5511,--,--,--,Vibración,--,Acelerómetro,--,"UNE ISO 2631-2, Parte 2, 2011"
46,LEN-5512,--,--,--,"Vibración por cargas explosivas",--,Sismografía,--,"UNE 22-381-93"
46,LEN-5513,--,--,--,Cloruros,--,Volumetría,--,"Standard Methods Ed. 23th 4500 Cl- B, 2017"
46,LEN-5514,--,--,--,Nitratos,--,"Espectrofotometría UV",--,"Standard Methods Ed. 23th 4500 NO3-, 2017"
46,LEN-5515,--,--,--,Fósforo,--,"Espectrofotometría Visible",--,"Standard Methods Ed. 23th 4500-P B, C, E, 2017"
46,LEN-5516,--,--,--,Sulfuros,--,Volumetría,--,"Standard Methods Ed. 23th 4500-S2-, 2017"
46,LEN-5517,--,--,--,Metales,--,"Espectrometría Óptica de Plasma por Acoplamiento Inductivo (ICP-OES)",--,"<p>Standard Methods Ed. 23th 2017. 3120 B. EPA 3015 A</p>"
46,LEN-5518,--,--,--,"Sólidos suspendidos totales",--,Gravimetría,--,"<p>Standard Methods Ed. 23th 2540 D, 2017</p>"
46,LEN-5519,--,--,--,"Sólidos disueltos totales",--,Gravimetría,--,"<p>Standard Methods Ed. 23th 2540 C, 2017</p>"
46,LEN-5520,--,--,--,pH,--,Electrometría,--,"<p>Standard Methods Ed. 23th 4500 H+ B, 2017</p>"
46,LEN-5521,--,--,--,pH,--,Electrometría,--,"<p>EPA 9045 D</p>"
46,LEN-5522,--,--,--,"Hidrocarburos totales de petróleo (TPH)",--,Gravimetría,--,"<p>EPA Methods 1664, Rev B, 2010</p>"
46,LEN-5523,--,--,--,"Demanda bioquímica de oxígeno (DBO5)",--,Electrometría,--,"<p>Standard Methods Ed. 23th 5210 B, 2017</p>"
46,LEN-5524,--,--,--,"Demanda Química de oxígeno",--,"Reflujo Cerrado",--,"<p>Standard Methods Ed. 23th 5220 D, 2017</p>"
46,LEN-5525,--,--,--,Fenoles,--,"Espectrofotometría UV- VIS",--,"<p>Standard Methods 5530 C, Ed 23, 2017</p>"
46,LEN-5526,--,--,--,Metales,--,"Plasma de Acoplamiento Inductivo 
ICP-OES",--,<p>NA</p>
46,LEN-5527,--,--,--,"Aceites y grasas",--,Gravimetría,--,"<p>EPA Methods 9071B, 2da revision, 1998</p>"
46,LEN-5528,--,--,--,"Dióxido de Azufre (SO2),
Gases Contaminantes",--,"Fluorescencia UV",--,"<p>Designación EPA EQSA-0495-100</p>"
46,LEN-5529,--,--,--,"Gases contaminantes: Monóxido de carbono (CO)",--,"NDIR (Infrarrojo No Dispersivo)",--,"<p>Designación EPA RFCA-1093-093</p>"
46,LEN-5530,--,--,--,"Ozono (O3)",--,"Absorción de luz UV",--,"<p>Designación EPA EQOA-0992-087</p>"
46,LEN-5531,--,--,--,"Gases contaminantes: Dióxido de nitrógeno (NO2)",--,Quimiluminiscencia,--,"<p>Designación EPA RFNA-1194-099</p>"
46,LEN-5532,--,--,--,"Cloro libre",--,"Colorimetría DPD",--,"<p>STANDARD METHODS 4500-CI G</p>"
46,LEN-5533,--,--,--,PCB’s,--,"Cromatografía de gases con detector ECD",--,"<p>ASTM D4059-00 REAPROVED 2018</p>"
46,LEN-5534,--,--,--,Opacidad/Transmitancia,--,"Método de aceleración libre",--,"<p>NTE INEN 2202:2000</p>"
46,LEN-5535,--,--,--,"Temperaturas para Estrés Térmico",--,Termometría,--,"<p>ISO 7243:2017</p>"
46,LEN-5536,--,--,--,Metales,--,"Espectrometría Óptica de Plasma por Acoplamiento Inductivo (ICP-OES)",--,"<p>Standard Methods Ed. 23th 2017. 3120 B. EPA 3051 A</p>"
46,LEN-5537,--,--,--,"Nitrógeno Total Kjeldahl,",--,Potenciometría,--,"<p>Standard Methods 4500-Norg C 4500-NH3 D, Ed 23,&nbsp;2017</p>"
46,LEN-5538,--,--,--,"Gases en Fuentes Fijas de Combustión",--,"Sensores electroquímicos",--,"<p>EPA CTM 30, 1997</p>"
46,LEN-5539,--,--,--,"Material particulado",--,Gravimétrico,--,"<p>EPA 5</p>"
46,LEN-5540,--,--,--,"Potencial de hidrógeno  (pH)",--,Electrometría,--,"<p>STANDARD METHODS 4500 H+B</p>"
46,LEN-5541,--,--,--,"Oxigeno disuelto",--,"Electrodo de membrana",--,"<p>STANDARD METHODS 4500-OG</p>"
46,LEN-5542,--,--,--,Nitritos,--,Colorimetría,--,"<p>STANDARD METHODS 4500-NO2- B</p>"
46,LEN-5543,--,--,--,"Conductividad eléctrica (CE)",--,Electrometría,--,"<p>STANDARD METHODS 2510B</p>"
444,LEN-5544,--,--,--,Arranque,--,"Conteo de pulsos",--,"<p>NTC 4856/2023</p><p>Verificación inicial y</p><p>posterior de</p><p>medidores de</p><p>energía eléctrica. numeral 4.4.4.1</p>"
444,LEN-5545,--,--,--,"Funcionamiento sin carga",--,"Conteo de pulsos",--,"<p>NTC 4856/2023</p><p>Verificación inicial y</p><p>posterior de</p><p>medidores de</p><p>energía eléctrica. numeral 4.4.5</p>"
444,LEN-5546,--,--,--,Arranque,--,"Conteo de pulsos",--,"<p>NTC 4856/2023</p><p>Verificación inicial y</p><p>posterior de</p><p>medidores de</p><p>energía eléctrica. numeral 4.4.4.1</p>"
444,LEN-5547,--,--,--,"Funcionamiento sin carga",--,"Conteo de pulsos",--,"<p>NTC 4856/2023</p><p>Verificación inicial y</p><p>posterior de</p><p>medidores de</p><p>energía eléctrica. numeral 4.4.5</p>"
444,LEN-5548,--,--,--,"Método de dosificación de energía (método de la verificación de la constante)",--,"Dosificación de energía",--,"<p>NTC 4856/2023</p><p>Verificación inicial y</p><p>posterior de</p><p>medidores de</p><p>energía eléctrica. numeral 4.4.3.2.</p>"
444,LEN-5549,--,--,--,"Método de dosificación de energía (método de la verificación de la constante)",--,"Dosificación de energía",--,"<p>NTC 4856/2023</p><p>Verificación inicial y</p><p>posterior de</p><p>medidores de</p><p>energía eléctrica. numeral 4.4.3.2</p>"
238,LEN-5550,--,--,--,"Potencial de hidrógeno  (pH)",--,Electrometría,--,<p>NA</p>
238,LEN-5551,--,--,--,Conductividad,--,Electrometría,--,<p>NA</p>
238,LEN-5552,--,--,--,"Diclofenaco sódico",--,"Cromatografía líquida, HPLC",--,<p>NA</p>
238,LEN-5553,--,--,--,"Diclofenaco sódico",--,"Cromatografía líquida, HPLC",--,<p>NA</p>
238,LEN-5554,--,--,--,Paracetamol,--,"Cromatografía líquida, HPLC",--,<p>NA</p>
238,LEN-5555,--,--,--,Cafeína,--,"Cromatografía líquida, HPLC",--,<p>NA</p>
1101,LEN-5556,--,--,--,"Ensayo de resistencia a la Tracción (tensión), Esfuerzo máximo, fluencia y alargamiento",--,"Tracción uniaxial",--,"<p>ASTM A370-23</p><p>ASTM E/E8M-24 método A</p><p>ISO 6892-1 Método B</p>"
1101,LEN-5557,--,--,--,"Recubrimiento de Zinc Adherencia",--,"Visual
Cumple / No Cumple",--,"<p>ASTM A239-21</p><p>NTC 3241-1991</p><p>NTE INEN 3016:2018</p>"
1101,LEN-5558,--,--,--,"Peso neto",--,"Medición indirecta",--,"<p>NTC 105:2008</p><p>NTE INEN 3016:2018</p>"
1101,LEN-5559,--,--,--,"Diámetro exterior",--,"Medición Dimensional",--,"<p>NTC 169:2020</p><p>NTE INEN 3172:2019</p>"
1101,LEN-5560,--,--,--,Espesores,--,"Medición Dimensional",--,"<p>NTC 105:2008</p><p>NTE INEN 3172:2019</p>"
1101,LEN-5561,--,--,--,"Longitud total del tubo",--,"Medición Dimensional",--,"<p>NTC 105:2008</p><p>NTE INEN 3016:2018</p>"
1196,LEN-5562,--,--,--,"Determinación de pH",--,Electrometría,--,"<p>APHA-AWWA-WEF-SM 4500-H: pH Value - Electrometric Method. 24th Edition. 2023</p>"
1196,LEN-5563,--,--,--,Salinidad,--,Electrometría,--,"<p>APHA-AWWA-WEF-SM 2520 B: Salinity - Laboratory Method. 24th Edition. 2023</p>"
1196,LEN-5564,--,--,--,Fluor,--,Electrometría,--,"<p>APHA-AWWA-WEF-SM 4500-F-C: Fluoride: Ion-Selective Electrode Method. 24th Edition. 2023</p>"
1196,LEN-5565,--,--,--,Nitratos,--,Espectrofotometría,--,"<p>APHA-AWWA-WEF-SM 4500-NO3 E: Nitrogen (Nitrate) E. Cadmium Reduction Method. 24nd Edition. 2023.</p>"
1196,LEN-5566,--,--,--,Nitritos,--,Espectrofotometría,--,"<p>APHA-AWWA-WEF-SM 4500-NO2 B: Nitrogen (Nitrite) - Colorimetric Method. 24nd Edition. 2023.</p>"
1196,LEN-5567,--,--,--,Tensoactivos,--,Espectrofotometría,--,"<p>APHA-AWWA-WEF-SM 5540 C: Surfactants - Anionic Surfactants as MBAS. 24th Edition. 2023</p>"
1196,LEN-5568,--,--,--,"Color Aparente y Verdadero (Real)",--,Espectrofotometría,--,"<p>APHA-AWWA-WEF-SM 2120 C: Color - Spectrophotometric - Single - Wavelength Method. 24th Edition. 2023</p>"
1196,LEN-5569,--,--,--,Sulfatos,--,Espectrofotometría,--,"<p>APHA-AWWA-WEF-SM Part 4500- SO4 - E Sulfate: Turbidimetric Method; 24rd Ed.: 2023.&nbsp;</p>"
1196,LEN-5570,--,--,--,"Nitrogeno total",--,Espectrofotometría,--,"<p> APHA-AWWA-WEF-SM Part 4500- N - C Nitrogen: Persulfate Method, 24rd Ed.: 2023.&nbsp;</p>"
1196,LEN-5571,--,--,--,"Conductividad eléctrica",--,Electrometría,--,"<p>ISO11265:1994, Soil quality — Determination of the specific electrical conductivity. 2021 reconfirmated</p>"
1196,LEN-5572,--,--,--,Fluoruros,--,Electrometría,--,"<p>EPA 300.0 Determination of Inorganic Anions by Ion Chromatography</p>"
1196,LEN-5573,--,--,--,Sulfuros,--,Espectrofotometría,--,"<p>APHA-AWWA-WEF-SM Part 4500- S2 - Sulfide D: Methylene Blue Method, 24th Ed.: 2023</p>"
